memberId,dodsId,pimsId,name,nameListed,nameInFull,gender,dateOfBirth,dateOfDeath,house,houseStartDate,houseEndDate,partyId,party,from,layingMinisterName,state,stateIsActive,stateReason,stateStartDate
1715,,,,,,M,1953-12-15T00:00:00,,,,,,,,,,false,,
2177,,,,,,M,1972-06-17T00:00:00,,,,,,,,,,false,,
2178,,,,,,M,1933-08-14T00:00:00,,,,,,,,,,false,,
2179,,,,,,M,1950-08-07T00:00:00,,,,,,,,,,false,,
2180,,,,,,M,1956-11-10T00:00:00,,,,,,,,,,false,,
2181,,,,,,M,1950-05-29T00:00:00,,,,,,,,,,false,,
2185,,,,,,M,1934-08-17T00:00:00,,,,,,,,,,false,,
2186,,,,,,M,,,,,,,,,,,false,,
2187,,,,,,M,1941-02-16T00:00:00,,,,,,,,,,false,,
2188,,,,,,M,1954-03-22T00:00:00,,,,,,,,,,false,,
2189,,,,,,M,1951-01-15T00:00:00,,,,,,,,,,false,,
2190,,,,,,M,1949-03-03T00:00:00,,,,,,,,,,false,,
2193,,,,,,M,1912-09-29T00:00:00,2004-03-13T00:00:00,,,,,,,,,false,,
2195,,,,,,M,1962-12-11T00:00:00,,,,,,,,,,false,,
2196,,,,,,M,1940-05-25T00:00:00,,,,,,,,,,false,,
2197,,,,,,M,1929-07-01T00:00:00,,,,,,,,,,false,,
2198,,,,,,M,,,,,,,,,,,false,,
2200,,,,,,M,1951-05-05T00:00:00,,,,,,,,,,false,,
2201,,,,,,M,,,,,,,,,,,false,,
2204,,,,,,M,1940-01-21T00:00:00,2003-06-13T00:00:00,,,,,,,,,false,,
2207,,,,,,M,1942-07-22T00:00:00,,,,,,,,,,false,,
2208,,,,,,M,1935-07-07T00:00:00,,,,,,,,,,false,,
2209,,,,,,M,1930-11-09T00:00:00,,,,,,,,,,false,,
2211,,,,,,M,1969-10-14T00:00:00,,,,,,,,,,false,,
2212,,,,,,M,,,,,,,,,,,false,,
2213,,,,,,M,1963-02-10T00:00:00,,,,,,,,,,false,,
2519,,,,,,M,1961-07-25T00:00:00,,,,,,,,,,false,,
2520,,,,,,M,1941-10-24T00:00:00,,,,,,,,,,false,,
2521,,,,,,M,1929-11-29T00:00:00,,,,,,,,,,false,,
2522,,,,,,M,1962-03-06T00:00:00,,,,,,,,,,false,,
2523,,,,,,M,1934-06-03T00:00:00,,,,,,,,,,false,,
2524,,,,,,M,1948-03-25T00:00:00,,,,,,,,,,false,,
2525,,,,,,M,1945-05-01T00:00:00,,,,,,,,,,false,,
2529,,,,,,M,1960-07-27T00:00:00,,,,,,,,,,false,,
2530,,,,,,M,,,,,,,,,,,false,,
2551,,,,,,M,1964-10-01T00:00:00,,,,,,,,,,false,,
2553,,,,,,M,1948-09-26T00:00:00,,,,,,,,,,false,,
2558,,,,,,M,1949-03-06T00:00:00,,,,,,,,,,false,,
2560,,,,,,M,1909-05-04T00:00:00,,,,,,,,,,false,,
2561,,,,,,M,1940-02-18T00:00:00,,,,,,,,,,false,,
2571,,,,,,M,1969-08-30T00:00:00,,,,,,,,,,false,,
2572,,,,,,M,1983-10-11T00:00:00,,,,,,,,,,false,,
2574,,,,,,M,1946-06-19T00:00:00,,,,,,,,,,false,,
2575,,,,,,M,1973-11-29T00:00:00,,,,,,,,,,false,,
2576,,,,,,M,,,,,,,,,,,false,,
2577,,,,,,M,1916-05-18T00:00:00,,,,,,,,,,false,,
2578,,,,,,M,1968-10-14T00:00:00,,,,,,,,,,false,,
2580,,,,,,M,1944-02-23T00:00:00,,,,,,,,,,false,,
2581,,,,,,M,1993-10-18T00:00:00,,,,,,,,,,false,,
2583,,,,,,M,1946-09-20T00:00:00,,,,,,,,,,false,,
2585,,,,,,M,1937-06-15T00:00:00,,,,,,,,,,false,,
2586,,,,,,M,1949-01-06T00:00:00,,,,,,,,,,false,,
2587,,,,,,M,,,,,,,,,,,false,,
2588,,,,,,M,1946-09-28T00:00:00,,,,,,,,,,false,,
3141,,,,,,M,1934-09-30T00:00:00,,,,,,,,,,false,,
3606,,,,,,M,1956-05-05T00:00:00,,,,,,,,,,false,,
3611,,,,,,M,1950-11-23T00:00:00,,,,,,,,,,false,,
3612,,,,,,M,1958-03-16T00:00:00,,,,,,,,,,false,,
3614,,,,,,M,,,,,,,,,,,false,,
3615,,,,,,M,1954-02-14T00:00:00,,,,,,,,,,false,,
3618,,,,,,M,1967-04-09T00:00:00,,,,,,,,,,false,,
3619,,,,,,M,1955-11-11T00:00:00,,,,,,,,,,false,,
3621,,,,,,M,,,,,,,,,,,false,,
3622,,,,,,M,1945-10-17T00:00:00,,,,,,,,,,false,,
3623,,,,,,M,1958-04-04T00:00:00,,,,,,,,,,false,,
3624,,,,,,M,1964-09-03T00:00:00,,,,,,,,,,false,,
3625,,,,,,M,1971-06-23T00:00:00,,,,,,,,,,false,,
3626,,,,,,M,1946-11-12T00:00:00,,,,,,,,,,false,,
3628,,,,,,M,1962-03-30T00:00:00,,,,,,,,,,false,,
3629,,,,,,M,1938-08-16T00:00:00,,,,,,,,,,false,,
3632,,,,,,M,1951-04-30T00:00:00,,,,,,,,,,false,,
3633,,,,,,M,1948-12-09T00:00:00,,,,,,,,,,false,,
3634,,,,,,M,1954-11-20T00:00:00,,,,,,,,,,false,,
3635,,,,,,M,1964-12-24T00:00:00,,,,,,,,,,false,,
3637,,,,,,M,1958-05-07T00:00:00,,,,,,,,,,false,,
3638,,,,,,M,1959-05-16T00:00:00,,,,,,,,,,false,,
3640,,,,,,M,1943-10-09T00:00:00,,,,,,,,,,false,,
3642,,,,,,M,1960-10-20T00:00:00,,,,,,,,,,false,,
3643,,,,,,M,1978-05-18T00:00:00,,,,,,,,,,false,,
3644,,,,,,M,1938-06-28T00:00:00,,,,,,,,,,false,,
3645,,,,,,M,1955-03-08T00:00:00,,,,,,,,,,false,,
3646,,,,,,M,1945-11-03T00:00:00,,,,,,,,,,false,,
3648,,,,,,M,1959-02-04T00:00:00,,,,,,,,,,false,,
3649,,,,,,F,1918-06-01T00:00:00,,,,,,,,,,false,,
3656,,,,,,M,1960-01-07T00:00:00,,,,,,,,,,false,,
3657,,,,,,M,1975-07-08T00:00:00,,,,,,,,,,false,,
3658,,,,,,M,1961-04-15T00:00:00,,,,,,,,,,false,,
3659,,,,,,M,1975-08-11T00:00:00,,,,,,,,,,false,,
3660,,,,,,M,1966-12-20T00:00:00,,,,,,,,,,false,,
3661,,,,,,M,1917-10-04T00:00:00,,,,,,,,,,false,,
3662,,,,,,M,1973-05-18T00:00:00,,,,,,,,,,false,,
3663,,,,,,M,1958-07-10T00:00:00,,,,,,,,,,false,,
3664,,,,,,M,1954-10-27T00:00:00,,,,,,,,,,false,,
3665,,,,,,M,1968-12-09T00:00:00,,,,,,,,,,false,,
3666,,,,,,M,1947-09-29T00:00:00,,,,,,,,,,false,,
3667,,,,,,M,1944-04-27T00:00:00,,,,,,,,,,false,,
3676,,,,,,M,1948-03-28T00:00:00,,,,,,,,,,false,,
3711,,,,,,M,1936-12-23T00:00:00,,,,,,,,,,false,,
3712,,,,,,M,1957-02-15T00:00:00,,,,,,,,,,false,,
3713,,,,,,M,1967-07-30T00:00:00,,,,,,,,,,false,,
3714,,,,,,M,1945-07-07T00:00:00,,,,,,,,,,false,,
3715,,,,,,M,1968-09-12T00:00:00,,,,,,,,,,false,,
3716,,,,,,M,2004-10-18T00:00:00,,,,,,,,,,false,,
3717,,,,,,M,1976-04-15T00:00:00,,,,,,,,,,false,,
3718,,,,,,M,1937-12-19T00:00:00,,,,,,,,,,false,,
3719,,,,,,M,1968-08-05T00:00:00,,,,,,,,,,false,,
3720,,,,,,M,1948-04-07T00:00:00,,,,,,,,,,false,,
3721,,,,,,M,1968-02-22T00:00:00,,,,,,,,,,false,,
3722,,,,,,M,1947-11-30T00:00:00,,,,,,,,,,false,,
3723,,,,,,M,1975-11-16T00:00:00,,,,,,,,,,false,,
3724,,,,,,M,1944-04-29T00:00:00,,,,,,,,,,false,,
3725,,,,,,M,1964-11-06T00:00:00,,,,,,,,,,false,,
3726,,,,,,M,,,,,,,,,,,false,,
3727,,,,,,M,1947-07-29T00:00:00,,,,,,,,,,false,,
3728,,,,,,M,1941-04-01T00:00:00,,,,,,,,,,false,,
3729,,,,,,M,1947-08-06T00:00:00,,,,,,,,,,false,,
3730,,,,,,M,1951-12-08T00:00:00,,,,,,,,,,false,,
3731,,,,,,M,1953-04-20T00:00:00,,,,,,,,,,false,,
3734,,,,,,M,1932-08-29T00:00:00,,,,,,,,,,false,,
3735,,,,,,M,1950-08-29T00:00:00,,,,,,,,,,false,,
3737,,,,,,M,1960-04-25T00:00:00,,,,,,,,,,false,,
3739,,,,,,M,1977-06-24T00:00:00,2005-05-15T00:00:00,,,,,,,,,false,,
3740,,,,,,M,1951-05-23T00:00:00,,,,,,,,,,false,,
3741,,,,,,M,1940-10-21T00:00:00,,,,,,,,,,false,,
3742,,,,,,M,1958-06-04T00:00:00,,,,,,,,,,false,,
3745,,,,,,M,1979-06-03T00:00:00,,,,,,,,,,false,,
3747,,,,,,M,1944-05-29T00:00:00,,,,,,,,,,false,,
3749,,,,,,M,1957-01-24T00:00:00,,,,,,,,,,false,,
3750,,,,,,M,1925-10-15T00:00:00,,,,,,,,,,false,,
3753,,,,,,M,1947-10-08T00:00:00,,,,,,,,,,false,,
3755,,,,,,M,1953-12-01T00:00:00,,,,,,,,,,false,,
3760,,,,,,M,1959-02-10T00:00:00,,,,,,,,,,false,,
3761,,,,,,M,1978-07-19T00:00:00,,,,,,,,,,false,,
3763,,,,,,M,1946-03-25T00:00:00,,,,,,,,,,false,,
3768,,,,,,M,1973-06-03T00:00:00,,,,,,,,,,false,,
3769,,,,,,M,1966-04-17T00:00:00,,,,,,,,,,false,,
3770,,,,,,M,1952-05-09T00:00:00,,,,,,,,,,false,,
3771,,,,,,M,1943-02-02T00:00:00,,,,,,,,,,false,,
3772,,,,,,M,1959-07-29T00:00:00,,,,,,,,,,false,,
3773,,,,,,M,1951-03-02T00:00:00,,,,,,,,,,false,,
3778,,,,,,M,1953-04-17T00:00:00,,,,,,,,,,false,,
3780,,,,,,M,1949-01-09T00:00:00,,,,,,,,,,false,,
3782,,,,,,M,1939-09-04T00:00:00,,,,,,,,,,false,,
3784,,,,,,M,1949-05-27T00:00:00,,,,,,,,,,false,,
3812,,,,,,M,1952-02-14T00:00:00,,,,,,,,,,false,,
3814,,,,,,M,1960-06-04T00:00:00,,,,,,,,,,false,,
3815,,,,,,M,1942-09-02T00:00:00,,,,,,,,,,false,,
3816,,,,,,M,1947-10-23T00:00:00,,,,,,,,,,false,,
3817,,,,,,M,1949-03-31T00:00:00,,,,,,,,,,false,,
3819,,,,,,M,1945-01-01T00:00:00,,,,,,,,,,false,,
3820,,,,,,M,1966-05-23T00:00:00,,,,,,,,,,false,,
3821,,,,,,M,1951-08-12T00:00:00,,,,,,,,,,false,,
3822,,,,,,M,2006-09-28T00:00:00,,,,,,,,,,false,,
3823,,,,,,M,1971-08-27T00:00:00,,,,,,,,,,false,,
3824,,,,,,M,1965-10-24T00:00:00,,,,,,,,,,false,,
3828,,,,,,M,1971-08-01T00:00:00,,,,,,,,,,false,,
3833,,,,,,M,1949-02-02T00:00:00,,,,,,,,,,false,,
3835,,,,,,M,1957-05-26T00:00:00,,,,,,,,,,false,,
3836,,,,,,M,1967-10-01T00:00:00,,,,,,,,,,false,,
3841,,,,,,M,1951-03-18T00:00:00,,,,,,,,,,false,,
3844,,,,,,M,1955-03-07T00:00:00,,,,,,,,,,false,,
3845,,,,,,M,1969-12-18T00:00:00,,,,,,,,,,false,,
3848,,,,,,M,1970-09-17T00:00:00,,,,,,,,,,false,,
3849,,,,,,M,1958-03-15T00:00:00,,,,,,,,,,false,,
3850,,,,,,M,1951-09-16T00:00:00,,,,,,,,,,false,,
3852,,,,,,M,1947-03-27T00:00:00,,,,,,,,,,false,,
3853,,,,,,M,1962-01-05T00:00:00,,,,,,,,,,false,,
3858,,,,,,M,1947-01-10T00:00:00,,,,,,,,,,false,,
3859,,,,,,M,1950-05-25T00:00:00,,,,,,,,,,false,,
3860,,,,,,M,1960-08-18T00:00:00,,,,,,,,,,false,,
3864,,,,,,M,1979-02-27T00:00:00,,,,,,,,,,false,,
3865,,,,,,M,,,,,,,,,,,false,,
3866,,,,,,M,1958-07-18T00:00:00,,,,,,,,,,false,,
3872,,,,,,M,1966-11-19T00:00:00,,,,,,,,,,false,,
3873,,,,,,M,1937-11-04T00:00:00,,,,,,,,,,false,,
3874,,,,,,M,1948-06-22T00:00:00,,,,,,,,,,false,,
3875,,,,,,M,1957-09-12T00:00:00,,,,,,,,,,false,,
3876,,,,,,M,1949-07-01T00:00:00,,,,,,,,,,false,,
3878,,,,,,M,1970-11-13T00:00:00,,,,,,,,,,false,,
3880,,,,,,M,1975-11-15T00:00:00,,,,,,,,,,false,,
3881,,,,,,M,1941-06-06T00:00:00,,,,,,,,,,false,,
3882,,,,,,M,1971-09-21T00:00:00,,,,,,,,,,false,,
3883,,,,,,M,1968-03-14T00:00:00,,,,,,,,,,false,,
3884,,,,,,M,,,,,,,,,,,false,,
3885,,,,,,M,1945-07-20T00:00:00,,,,,,,,,,false,,
3887,,,,,,M,1966-09-16T00:00:00,,,,,,,,,,false,,
3888,,,,,,M,1957-05-24T00:00:00,,,,,,,,,,false,,
3889,,,,,,M,1964-03-13T00:00:00,,,,,,,,,,false,,
3896,,,,,,M,1961-06-30T00:00:00,,,,,,,,,,false,,
3900,,,,,,M,1974-11-11T00:00:00,,,,,,,,,,false,,
3905,,,,,,M,1952-04-23T00:00:00,,,,,,,,,,false,,
3907,,,,,,M,1950-01-16T00:00:00,,,,,,,,,,false,,
3908,,,,,,M,1960-12-28T00:00:00,,,,,,,,,,false,,
4102,,,,,,F,1957-07-05T00:00:00,,,,,,,,,,false,,
4201,,,,,,M,,,,,,,,,,,false,,
4259,,,,,,F,1961-05-02T00:00:00,,,,,,,,,,false,,
172,25790,3572,Ms Diane Abbott,"Abbott, Ms Diane",Ms Diane Abbott MP,F,1953-09-27T00:00:00,,Commons,1987-06-11T00:00:00,,15,Labour,Hackney North and Stoke Newington,,Current Member,true,,2015-05-07T00:00:00
3305,,,Lord Aberconway,"Aberconway, L.",The Lord Aberconway,M,1913-04-16T00:00:00,2003-02-04T00:00:00,Lords,1953-05-23T00:00:00,1999-11-11T00:00:00,4,Conservative,Hereditary,,,false,,
3469,,,The Duke of Abercorn,"Abercorn, D.",His Grace the Duke of Abercorn,M,1934-07-04T00:00:00,,Lords,1979-06-04T00:00:00,1999-11-11T00:00:00,4,Conservative,Hereditary,,,false,,
3468,1002,,Lord Aberdare,"Aberdare, L.",The Rt Hon. the Lord Aberdare KBE DL,M,1919-06-16T00:00:00,2005-01-23T00:00:00,Lords,1957-12-18T00:00:00,2005-01-23T00:00:00,21,Other,Excepted Hereditary,,,false,,
3898,58326,5441,Lord Aberdare,"Aberdare, L.",The Lord Aberdare,M,1947-05-02T00:00:00,,Lords,2009-07-20T00:00:00,,6,Crossbench,Excepted Hereditary,,Current Member,true,,2009-07-20T00:00:00
3467,,,Marquess of Aberdeen and Temair,"Aberdeen and Temair, M.",The Most Hon. the Marquess of Aberdeen and Temair,M,1920-07-20T00:00:00,2002-08-19T00:00:00,Lords,1984-09-06T00:00:00,1999-11-11T00:00:00,6,Crossbench,Hereditary,,,false,,
3466,,,Marquess of Abergavenny,"Abergavenny, M.",The Marquess of Abergavenny KG OBE,M,1914-11-08T00:00:00,2000-02-23T00:00:00,Lords,1954-03-30T00:00:00,1999-11-11T00:00:00,6,Crossbench,Hereditary,,,false,,
3465,,,Lord Abinger,"Abinger, L.",The Lord Abinger,M,1914-09-28T00:00:00,2002-09-23T00:00:00,Lords,1943-07-21T00:00:00,1999-11-11T00:00:00,4,Conservative,Hereditary,,,false,,
4212,80556,5905,Debbie Abrahams,"Abrahams, Debbie",Debbie Abrahams MP,F,1960-09-15T00:00:00,,Commons,2011-01-13T00:00:00,,15,Labour,Oldham East and Saddleworth,,Current Member,true,,2015-05-07T00:00:00
662,,,Leo Abse,"Abse, Leo",Leo Abse,M,1917-04-22T00:00:00,2008-08-19T00:00:00,Commons,1958-11-10T00:00:00,1987-06-11T00:00:00,15,Labour,Torfaen,,,false,,
3464,27130,,Lord Ackner,"Ackner, L.",The Rt Hon. the Lord Ackner QC,M,1920-09-18T00:00:00,2006-03-21T00:00:00,Lords,1986-01-30T00:00:00,2006-03-21T00:00:00,6,Crossbench,Life Peer (judicial),,,false,,
3463,27131,3581,Lord Acton,"Acton, L.",The Lord Acton,M,1941-07-30T00:00:00,2010-10-10T00:00:00,Lords,2000-04-17T00:00:00,2010-10-10T00:00:00,15,Labour,Hereds given LPs,,,false,,
663,,3585,Allen Adams,"Adams, Allen",Allen Adams,M,1946-02-16T00:00:00,1990-09-05T00:00:00,Commons,1979-05-03T00:00:00,1990-09-05T00:00:00,15,Labour,Paisley North,,,false,,
645,25791,3587,Mr Gerry Adams,"Adams, Mr Gerry",Mr Gerry Adams,M,1948-10-06T00:00:00,,Commons,1997-05-01T00:00:00,2011-01-26T00:00:00,30,Sinn Fein,Belfast West,,,false,,
4057,35435,5556,Nigel Adams,"Adams, Nigel",Nigel Adams MP,M,1966-11-30T00:00:00,,Commons,2010-05-06T00:00:00,,4,Conservative,Selby and Ainsty,,Current Member,true,,2015-05-07T00:00:00
631,25792,4899,Baroness Adams of Craigielea,"Adams of Craigielea, B.",The Baroness Adams of Craigielea,F,1947-12-27T00:00:00,,Lords,2005-06-28T00:00:00,,15,Labour,Life peer,,Current Member,true,,2005-06-28T00:00:00
3453,26425,3590,Lord Addington,"Addington, L.",The Lord Addington,M,1963-08-24T00:00:00,,Lords,1986-06-17T00:00:00,,17,Liberal Democrat,Excepted Hereditary,,Current Member,true,,1986-06-17T00:00:00
3461,,,Viscount Addison,"Addison, V.",The Viscount Addison,M,1945-06-13T00:00:00,,Lords,1992-03-23T00:00:00,1999-11-11T00:00:00,4,Conservative,Hereditary,,,false,,
2175,26848,3592,Lord Adebowale,"Adebowale, L.",The Lord Adebowale CBE,M,1962-07-21T00:00:00,,Lords,2001-06-30T00:00:00,,6,Crossbench,Life peer,,Current Member,true,,2001-06-30T00:00:00
665,,,Robert Adley,"Adley, Robert",Robert Adley,M,1935-03-02T00:00:00,1993-05-13T00:00:00,Commons,1970-06-18T00:00:00,1993-05-13T00:00:00,4,Conservative,Christchurch,,,false,,
3743,19424,4852,Lord Adonis,"Adonis, L.",The Rt Hon. the Lord Adonis,M,1963-02-22T00:00:00,,Lords,2005-05-16T00:00:00,,49,Non-affiliated,Life peer,,Current Member,true,,2005-05-16T00:00:00
2948,,,Lord Adrian,"Adrian, L.",The Lord Adrian,M,1927-10-16T00:00:00,1995-04-04T00:00:00,Lords,1977-08-04T00:00:00,1995-04-04T00:00:00,6,Crossbench,Hereditary,,,false,,
1586,35516,4734,Adam Afriyie,"Afriyie, Adam",Adam Afriyie MP,M,1965-08-04T00:00:00,,Commons,2005-05-05T00:00:00,,4,Conservative,Windsor,,Current Member,true,,2015-05-07T00:00:00
3847,64165,5287,Baroness Afshar,"Afshar, B.",The Baroness Afshar OBE,F,1944-05-21T00:00:00,,Lords,2007-12-11T00:00:00,,6,Crossbench,Life peer,,Current Member,true,,2007-12-11T00:00:00
4210,35323,5907,Lord Ahmad of Wimbledon,"Ahmad of Wimbledon, L.",The Lord Ahmad of Wimbledon,M,1968-04-03T00:00:00,,Lords,2011-01-13T00:00:00,,4,Conservative,Life peer,,Current Member,true,,2011-01-13T00:00:00
3470,26849,3602,Lord Ahmed,"Ahmed, L.",The Lord Ahmed,M,1957-04-24T00:00:00,,Lords,1998-08-03T00:00:00,,49,Non-affiliated,Life peer,,Current Member,true,,1998-08-03T00:00:00
4427,137263,6011,Ms Tasmina Ahmed-Sheikh,"Ahmed-Sheikh, Ms Tasmina",Ms Tasmina Ahmed-Sheikh MP,F,1970-10-05T00:00:00,,Commons,2015-05-07T00:00:00,,29,Scottish National Party,Ochil and South Perthshire,,Current Member,true,,2015-05-07T00:00:00
3459,,,The Marquess of Ailesbury,"Ailesbury, M.",The Most Hon. the Marquess of Ailesbury,M,1926-03-31T00:00:00,,Lords,1974-07-15T00:00:00,1999-11-11T00:00:00,6,Crossbench,Hereditary,,,false,,
3458,,,The Marquess of Ailsa,"Ailsa, M.",The Most Hon. the Marquess of Ailsa,M,1956-09-13T00:00:00,,Lords,1994-04-07T00:00:00,1999-11-11T00:00:00,4,Conservative,Hereditary,,,false,,
2401,,,Lord Ailwyn,"Ailwyn, L.",The Lord Ailwyn,M,1896-11-23T00:00:00,1988-09-27T00:00:00,Lords,1976-03-23T00:00:00,1988-09-27T00:00:00,21,Other,Hereditary,,,false,,
537,25153,3607,Nick Ainger,"Ainger, Nick",Nick Ainger,M,1949-10-24T00:00:00,,Commons,1992-04-09T00:00:00,2010-05-06T00:00:00,15,Labour,Carmarthen West & South Pembrokeshire,,,false,,
306,25703,3608,Mr Bob Ainsworth,"Ainsworth, Mr Bob",Rt Hon Bob Ainsworth,M,1952-06-19T00:00:00,,Commons,1992-04-09T00:00:00,2015-03-30T00:00:00,15,Labour,Coventry North East,,,false,,
99,25704,3609,Mr Peter Ainsworth,"Ainsworth, Mr Peter",Mr Peter Ainsworth,M,1956-11-16T00:00:00,,Commons,1992-04-09T00:00:00,2010-05-06T00:00:00,4,Conservative,East Surrey,,,false,,
2918,,,Lord Airedale,"Airedale, L.",The Lord Airedale,M,1915-04-22T00:00:00,1996-03-19T00:00:00,Lords,1958-03-20T00:00:00,1996-03-19T00:00:00,17,Liberal Democrat,Hereditary,,,false,,
3056,,,Baroness Airey of Abingdon,"Airey of Abingdon, B.",The Baroness Airey of Abingdon,F,1919-07-07T00:00:00,1992-11-27T00:00:00,Lords,1979-08-06T00:00:00,1992-11-27T00:00:00,4,Conservative,Life peer,,,false,,
3457,,,The Earl of Airlie,"Airlie, E.",The Rt Hon. the Earl of Airlie KT GCVO,M,1926-05-17T00:00:00,,Lords,1968-12-28T00:00:00,1999-11-11T00:00:00,6,Crossbench,Hereditary,,,false,,
735,,,Jonathan Aitken,"Aitken, Jonathan",Jonathan Aitken,M,1942-08-30T00:00:00,,Commons,1974-02-28T00:00:00,1997-05-01T00:00:00,4,Conservative,South Thanet,,,false,,
3456,,,Viscount Alanbrooke,"Alanbrooke, V.",The Viscount Alanbrooke,M,1932-11-24T00:00:00,,Lords,1972-12-19T00:00:00,1999-11-11T00:00:00,6,Crossbench,Hereditary,,,false,,
3455,,,Earl of Albemarle,"Albemarle, E.",The Earl of Albemarle,M,1965-07-16T00:00:00,,Lords,1979-07-14T00:00:00,1999-11-11T00:00:00,6,Crossbench,Hereditary,,,false,,
2451,,,Lord Aldenham,"Aldenham, L.",The Lord Aldenham,M,1922-05-18T00:00:00,1986-01-25T00:00:00,Lords,1969-05-30T00:00:00,1986-01-25T00:00:00,,,Hereditary,,,false,,
3454,,,Lord Aldenham,"Aldenham, L.",The Lord Aldenham,M,1948-06-09T00:00:00,,Lords,1986-01-25T00:00:00,1999-11-11T00:00:00,4,Conservative,Hereditary,,,false,,
3478,26850,3622,Lord Alderdice,"Alderdice, L.",The Lord Alderdice,M,1955-05-28T00:00:00,,Lords,1996-10-08T00:00:00,,17,Liberal Democrat,Life peer,,Current Member,true,,1996-10-08T00:00:00
3480,,,The Lord Aldington,"Aldington, L.",The Rt Hon. the the Lord Aldington KCMG CBE DSO TD DL,M,1914-05-25T00:00:00,2000-12-07T00:00:00,Lords,1962-01-29T00:00:00,2000-12-07T00:00:00,4,Conservative,Hereds given LPs,,,false,,
4069,35512,5560,Peter Aldous,"Aldous, Peter",Peter Aldous MP,M,1961-08-28T00:00:00,,Commons,2010-05-06T00:00:00,,4,Conservative,Waveney,,Current Member,true,,2015-05-07T00:00:00
1535,32109,4736,Danny Alexander,"Alexander, Danny",Rt Hon Danny Alexander,M,1972-05-15T00:00:00,,Commons,2005-05-05T00:00:00,2015-03-30T00:00:00,17,Liberal Democrat,"Inverness, Nairn, Badenoch and Strathspey",,,false,,
632,25705,3629,Mr Douglas Alexander,"Alexander, Mr Douglas",Rt Hon Douglas Alexander,M,1967-10-26T00:00:00,,Commons,1997-11-06T00:00:00,2015-03-30T00:00:00,15,Labour,Paisley and Renfrewshire South,,,false,,
4038,83154,5563,Heidi Alexander,"Alexander, Heidi",Heidi Alexander MP,F,1975-04-17T00:00:00,,Commons,2010-05-06T00:00:00,,15,Labour,Lewisham East,,Current Member,true,,2015-05-07T00:00:00
974,,,Richard Alexander,"Alexander, Richard",Richard Alexander,M,1934-06-29T00:00:00,2008-04-20T00:00:00,Commons,1979-05-03T00:00:00,1997-05-01T00:00:00,4,Conservative,Newark,,,false,,
3031,,,Lord Alexander of Potterhill,"Alexander of Potterhill, L.",The Lord Alexander of Potterhill,M,1905-12-13T00:00:00,1993-09-08T00:00:00,Lords,1974-09-02T00:00:00,1993-09-08T00:00:00,6,Crossbench,Life peer,,,false,,
3462,,,Earl Alexander of Tunis,"Alexander of Tunis, E.",The Earl Alexander of Tunis,M,1935-06-30T00:00:00,,Lords,1969-06-16T00:00:00,1999-11-11T00:00:00,4,Conservative,Hereditary,,,false,,
3486,26883,,Lord Alexander of Weedon,"Alexander of Weedon, L.",The Lord Alexander of Weedon QC,M,1936-09-05T00:00:00,2005-11-06T00:00:00,Lords,1988-07-11T00:00:00,2005-11-06T00:00:00,4,Conservative,Life peer,,,false,,
4138,58561,5735,Rushanara Ali,"Ali, Rushanara",Rushanara Ali MP,F,1975-03-14T00:00:00,,Commons,2010-05-06T00:00:00,,15,Labour,Bethnal Green and Bow,,Current Member,true,,2015-05-07T00:00:00
736,,,Michael Alison,"Alison, Michael",Rt Hon Michael Alison,M,1926-06-27T00:00:00,2004-05-28T00:00:00,Commons,1964-10-15T00:00:00,1997-05-01T00:00:00,4,Conservative,Selby,,,false,,
4411,105910,6012,Lucy Allan,"Allan, Lucy",Lucy Allan MP,F,1964-10-02T00:00:00,,Commons,2015-05-07T00:00:00,,4,Conservative,Telford,,Current Member,true,,2015-05-07T00:00:00
397,25727,5820,Lord Allan of Hallam,"Allan of Hallam, L.",The Lord Allan of Hallam,M,1966-02-11T00:00:00,,Lords,2010-07-22T00:00:00,,17,Liberal Democrat,Life peer,,Current Member,true,,2010-07-22T00:00:00
1611,,,James  Allason,"Allason, James",James  Allason,M,1912-09-06T00:00:00,2011-06-16T00:00:00,Commons,1959-10-08T00:00:00,1974-10-10T00:00:00,4,Conservative,Hemel Hempstead,,,false,,
730,,,Rupert Allason,"Allason, Rupert",Rupert Allason,M,1951-11-08T00:00:00,,Commons,1987-06-11T00:00:00,1997-05-01T00:00:00,4,Conservative,Torbay,,,false,,
737,,,Frank Allaun,"Allaun, Frank",Frank Allaun,M,1913-02-27T00:00:00,2002-11-26T00:00:00,Commons,1955-05-26T00:00:00,1983-06-09T00:00:00,15,Labour,Salford East,,,false,,
364,25774,3636,Mr Graham Allen,"Allen, Mr Graham",Mr Graham Allen MP,M,1953-01-11T00:00:00,,Commons,1987-06-11T00:00:00,,15,Labour,Nottingham North,,Current Member,true,,2015-05-07T00:00:00
4516,127402,6013,Heidi Allen,"Allen, Heidi",Heidi Allen MP,F,1975-01-18T00:00:00,,Commons,2015-05-07T00:00:00,,4,Conservative,South Cambridgeshire,,Current Member,true,,2015-05-07T00:00:00
3485,26956,,Lord Allen of Abbeydale,"Allen of Abbeydale, L.",The Lord Allen of Abbeydale GCB,M,1912-07-08T00:00:00,2007-11-27T00:00:00,Lords,1976-07-12T00:00:00,2007-11-27T00:00:00,6,Crossbench,Life peer,,,false,,
